level(2),DependencyConflict,0x_contract_wrappers,2.0.0,eth_typing,3.6.5,eth_typing[Unknown]<--web3[web3#5.31.4]<--0x_contract_wrappers[0x_contract_wrappers#2.0.0]<--#eth_typing[eth_typing#3.2.0]<--0x_order_utils[0x_order_utils#4.0.1]<--0x_contract_wrappers[0x_contract_wrappers#2.0.0]<--
level(3),DependencyConflict,labelbox,3.49.1,urllib3,3.9.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--google_api_core[google_api_core#2.11.1]<--labelbox[labelbox#3.49.1]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--labelbox[labelbox#3.49.1]<--
level(3),DependencyConflict,labelbox,3.49.1,urllib3,3.8.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--google_api_core[google_api_core#2.11.1]<--labelbox[labelbox#3.49.1]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--labelbox[labelbox#3.49.1]<--
level(3),DependencyConflict,labelbox,3.49.1,urllib3,3.7.2,urllib3[Unknown]<--google_auth[google_auth#2.22.0]<--google_api_core[google_api_core#2.11.1]<--labelbox[labelbox#3.49.1]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--labelbox[labelbox#3.49.1]<--
level(3),DependencyConflict,labelcloud,1.0.1,werkzeug,3.10.4,werkzeug[Unknown]<--dash[dash#2.11.1]<--open3d[open3d#0.17.0]<--labelcloud[labelcloud#1.0.1]<--#werkzeug[werkzeug#2.3.6]<--open3d[open3d#0.17.0]<--labelcloud[labelcloud#1.0.1]<--
level(3),DependencyConflict,labelcloud,1.0.1,werkzeug,3.9.2,werkzeug[Unknown]<--dash[dash#2.11.1]<--open3d[open3d#0.17.0]<--labelcloud[labelcloud#1.0.1]<--#werkzeug[werkzeug#2.3.6]<--open3d[open3d#0.17.0]<--labelcloud[labelcloud#1.0.1]<--
level(3),DependencyConflict,labelcloud,1.0.1,werkzeug,3.8.2,werkzeug[Unknown]<--dash[dash#2.11.1]<--open3d[open3d#0.17.0]<--labelcloud[labelcloud#1.0.1]<--#werkzeug[werkzeug#2.3.6]<--open3d[open3d#0.17.0]<--labelcloud[labelcloud#1.0.1]<--
level(1),CanNotFind,ladybug_core,0.41.29,click,3.4.4,click[Unknown]<--ladybug_core[ladybug_core#0.41.29]<--
level(1),CanNotFind,ladybug_core,0.41.29,click,3.3.5,click[Unknown]<--ladybug_core[ladybug_core#0.41.29]<--
level(1),CanNotFind,launchdarkly_server_sdk,8.1.4,semver,3.3.5,semver[Unknown]<--launchdarkly_server_sdk[launchdarkly_server_sdk#8.1.4]<--
level(2),DependencyConflict,layoutparser,0.3.4,numpy,3.6.5,numpy[Unknown]<--opencv_python[opencv_python#4.8.0.74]<--layoutparser[layoutparser#0.3.4]<--#numpy[numpy#1.19.5]<--layoutparser[layoutparser#0.3.4]<--
level(1),CanNotFind,ldsc,2.0.1,scipy,3.7.2,scipy[Unknown]<--ldsc[ldsc#2.0.1]<--
level(1),CanNotFind,ldsc,2.0.1,scipy,3.6.5,scipy[Unknown]<--ldsc[ldsc#2.0.1]<--
level(1),CanNotFind,ldsc,2.0.1,scipy,3.5.2,scipy[Unknown]<--ldsc[ldsc#2.0.1]<--
level(1),CanNotFind,ldsc,2.0.1,scipy,3.4.4,scipy[Unknown]<--ldsc[ldsc#2.0.1]<--
level(1),CanNotFind,ldsc,2.0.1,scipy,3.3.5,scipy[Unknown]<--ldsc[ldsc#2.0.1]<--
level(1),CanNotFind,ldsc,2.0.1,scipy,2.7.2,scipy[Unknown]<--ldsc[ldsc#2.0.1]<--
level(1),CanNotFind,lemur,1.5.0,celery,3.7.2,celery[Unknown]<--lemur[lemur#1.5.0]<--
level(1),CanNotFind,lemur,1.5.0,acme,3.6.5,acme[Unknown]<--lemur[lemur#1.5.0]<--
level(1),CanNotFind,lemur,1.5.0,acme,3.5.2,acme[Unknown]<--lemur[lemur#1.5.0]<--
level(1),CanNotFind,lemur,1.5.0,acme,3.4.4,acme[Unknown]<--lemur[lemur#1.5.0]<--
level(1),CanNotFind,lemur,1.5.0,acme,3.3.5,acme[Unknown]<--lemur[lemur#1.5.0]<--
level(1),CanNotFind,lemur,1.5.0,acme,2.7.2,acme[Unknown]<--lemur[lemur#1.5.0]<--
level(3),CanNotFind,letsencrypt,0.7.0,zope.hookable,3.3.5,zope.hookable[Unknown]<--zope.component[zope.component#4.6.2]<--certbot[certbot#0.21.1]<--letsencrypt[letsencrypt#0.7.0]<--
level(3),CanNotFind,letsencrypt_apache,0.7.0,zope.hookable,3.3.5,zope.hookable[Unknown]<--zope.component[zope.component#4.6.2]<--certbot_apache[certbot_apache#0.21.1]<--letsencrypt_apache[letsencrypt_apache#0.7.0]<--
level(3),DependencyConflict,letsencrypt_nginx,0.7.0,cryptography,3.3.5,cryptography[Unknown]<--pyopenssl[pyopenssl#19.1.0]<--certbot_nginx[certbot_nginx#0.21.1]<--letsencrypt_nginx[letsencrypt_nginx#0.7.0]<--#cryptography[cryptography#2.1.4]<--acme[acme#0.21.1]<--certbot_nginx[certbot_nginx#0.21.1]<--letsencrypt_nginx[letsencrypt_nginx#0.7.0]<--
level(1),CanNotFind,libraryshad,1.0.5,pillow,3.6.5,pillow[Unknown]<--libraryshad[libraryshad#1.0.5]<--
level(1),CanNotFind,libraryshad,1.0.5,pillow,3.5.2,pillow[Unknown]<--libraryshad[libraryshad#1.0.5]<--
level(1),CanNotFind,libraryshad,1.0.5,pycryptodome,3.4.4,pycryptodome[Unknown]<--libraryshad[libraryshad#1.0.5]<--
level(1),CanNotFind,libraryshad,1.0.5,pycryptodome,3.3.5,pycryptodome[Unknown]<--libraryshad[libraryshad#1.0.5]<--
level(1),CanNotFind,libraryshad,1.0.5,pillow,2.7.2,pillow[Unknown]<--libraryshad[libraryshad#1.0.5]<--
level(2),DependencyConflict,librosa,0.10.0,numpy,3.10.4,numpy[Unknown]<--numba[numba#0.57.1]<--librosa[librosa#0.10.0]<--#numpy[numpy#1.25.1]<--librosa[librosa#0.10.0]<--
level(2),DependencyConflict,librosa,0.10.0,numpy,3.9.2,numpy[Unknown]<--numba[numba#0.57.1]<--librosa[librosa#0.10.0]<--#numpy[numpy#1.25.1]<--librosa[librosa#0.10.0]<--
level(1),CanNotFind,lichvansu,2021.8.9,requests,3.4.4,requests[Unknown]<--lichvansu[lichvansu#2021.8.9]<--
level(1),CanNotFind,lichvansu,2021.8.9,requests,3.3.5,requests[Unknown]<--lichvansu[lichvansu#2021.8.9]<--
level(1),CanNotFind,lifetimes,0.11.3,pandas,3.4.4,pandas[Unknown]<--lifetimes[lifetimes#0.11.3]<--
level(1),CanNotFind,lifetimes,0.11.3,scipy,3.3.5,scipy[Unknown]<--lifetimes[lifetimes#0.11.3]<--
level(2),DependencyConflict,lightning,2.0.5,starlette,3.10.4,starlette[Unknown]<--fastapi[fastapi#0.100.0]<--lightning[lightning#2.0.5]<--#starlette[starlette#0.30.0]<--lightning[lightning#2.0.5]<--
level(2),DependencyConflict,lightning,2.0.5,starlette,3.9.2,starlette[Unknown]<--fastapi[fastapi#0.100.0]<--lightning[lightning#2.0.5]<--#starlette[starlette#0.30.0]<--lightning[lightning#2.0.5]<--
level(2),DependencyConflict,lightning,2.0.5,starlette,3.8.2,starlette[Unknown]<--fastapi[fastapi#0.100.0]<--lightning[lightning#2.0.5]<--#starlette[starlette#0.30.0]<--lightning[lightning#2.0.5]<--
level(1),CanNotFind,lingua,4.15.0,click,3.5.2,click[Unknown]<--lingua[lingua#4.15.0]<--
level(1),CanNotFind,lingua,4.15.0,click,3.4.4,click[Unknown]<--lingua[lingua#4.15.0]<--
level(1),CanNotFind,lingua,4.15.0,click,3.3.5,click[Unknown]<--lingua[lingua#4.15.0]<--
level(1),CanNotFind,lingua,4.15.0,click,2.7.2,click[Unknown]<--lingua[lingua#4.15.0]<--
level(2),DependencyConflict,linkml,1.5.6,pydantic,3.10.4,pydantic[Unknown]<--linkml_runtime[linkml_runtime#1.5.5]<--linkml[linkml#1.5.6]<--#pydantic[pydantic#2.0.3]<--linkml[linkml#1.5.6]<--
level(2),DependencyConflict,linkml,1.5.6,pydantic,3.9.2,pydantic[Unknown]<--linkml_runtime[linkml_runtime#1.5.5]<--linkml[linkml#1.5.6]<--#pydantic[pydantic#2.0.3]<--linkml[linkml#1.5.6]<--
level(2),DependencyConflict,linkml,1.5.6,pydantic,3.8.2,pydantic[Unknown]<--linkml_runtime[linkml_runtime#1.5.5]<--linkml[linkml#1.5.6]<--#pydantic[pydantic#2.0.3]<--linkml[linkml#1.5.6]<--
level(1),CanNotFind,lion_pytorch,0.1.2,torch,3.5.2,torch[Unknown]<--lion_pytorch[lion_pytorch#0.1.2]<--
level(1),CanNotFind,lion_pytorch,0.1.2,torch,3.4.4,torch[Unknown]<--lion_pytorch[lion_pytorch#0.1.2]<--
level(1),CanNotFind,lion_pytorch,0.1.2,torch,3.3.5,torch[Unknown]<--lion_pytorch[lion_pytorch#0.1.2]<--
level(1),CanNotFind,lion_pytorch,0.1.2,torch,2.7.2,torch[Unknown]<--lion_pytorch[lion_pytorch#0.1.2]<--
level(1),CanNotFind,llama_index,0.7.9,tiktoken,3.7.2,tiktoken[Unknown]<--llama_index[llama_index#0.7.9]<--
level(1),CanNotFind,llama_index,0.7.9,tiktoken,3.6.5,tiktoken[Unknown]<--llama_index[llama_index#0.7.9]<--
level(1),CanNotFind,llama_index,0.7.9,tiktoken,3.5.2,tiktoken[Unknown]<--llama_index[llama_index#0.7.9]<--
level(1),CanNotFind,llama_index,0.7.9,tiktoken,3.4.4,tiktoken[Unknown]<--llama_index[llama_index#0.7.9]<--
level(1),CanNotFind,llama_index,0.7.9,tiktoken,3.3.5,tiktoken[Unknown]<--llama_index[llama_index#0.7.9]<--
level(1),CanNotFind,llama_index,0.7.9,tiktoken,2.7.2,tiktoken[Unknown]<--llama_index[llama_index#0.7.9]<--
level(1),CanNotFind,localstack_core,2.1.0,cachetools,3.6.5,cachetools[Unknown]<--localstack_core[localstack_core#2.1.0]<--
level(1),CanNotFind,localstack_core,2.1.0,cachetools,3.5.2,cachetools[Unknown]<--localstack_core[localstack_core#2.1.0]<--
level(1),CanNotFind,localstack_core,2.1.0,cachetools,3.4.4,cachetools[Unknown]<--localstack_core[localstack_core#2.1.0]<--
level(1),CanNotFind,localstack_core,2.1.0,click,3.3.5,click[Unknown]<--localstack_core[localstack_core#2.1.0]<--
level(1),CanNotFind,localstack_core,2.1.0,cachetools,2.7.2,cachetools[Unknown]<--localstack_core[localstack_core#2.1.0]<--
level(1),CanNotFind,logzio_python_handler,4.1.0,requests,3.5.2,requests[Unknown]<--logzio_python_handler[logzio_python_handler#4.1.0]<--
level(1),CanNotFind,logzio_python_handler,4.1.0,requests,3.4.4,requests[Unknown]<--logzio_python_handler[logzio_python_handler#4.1.0]<--
level(1),CanNotFind,logzio_python_handler,4.1.0,requests,3.3.5,requests[Unknown]<--logzio_python_handler[logzio_python_handler#4.1.0]<--
level(1),CanNotFind,longclaw,1.0.2,django,3.4.4,django[Unknown]<--longclaw[longclaw#1.0.2]<--
level(1),CanNotFind,longclaw,1.0.2,django,3.3.5,django[Unknown]<--longclaw[longclaw#1.0.2]<--
level(1),CanNotFind,longclaw,1.0.2,django,2.7.2,django[Unknown]<--longclaw[longclaw#1.0.2]<--
level(1),CanNotFind,lookatme,2.5.5,marshmallow,3.6.5,marshmallow[Unknown]<--lookatme[lookatme#2.5.5]<--
level(2),CanNotFind,lsassy,3.1.8,msldap,3.6.5,msldap[Unknown]<--pypykatz[pypykatz#0.6.8]<--lsassy[lsassy#3.1.8]<--
level(2),DependencyConflict,lvsfunc,0.8.0,vapoursynth,3.10.4,vapoursynth[Unknown]<--vstools[vstools#2.3.0]<--lvsfunc[lvsfunc#0.8.0]<--#vapoursynth[vapoursynth#62]<--lvsfunc[lvsfunc#0.8.0]<--
level(1),CanNotFind,lyricsgenius,3.0.1,requests,3.3.5,requests[Unknown]<--lyricsgenius[lyricsgenius#3.0.1]<--
level(1),CanNotFind,m2r2,0.3.3,docutils,3.6.5,docutils[Unknown]<--m2r2[m2r2#0.3.3]<--
level(1),CanNotFind,m2r2,0.3.3,docutils,3.5.2,docutils[Unknown]<--m2r2[m2r2#0.3.3]<--
level(1),CanNotFind,m2r2,0.3.3,docutils,3.4.4,docutils[Unknown]<--m2r2[m2r2#0.3.3]<--
level(1),CanNotFind,m2r2,0.3.3,docutils,3.3.5,docutils[Unknown]<--m2r2[m2r2#0.3.3]<--
level(1),CanNotFind,m2r2,0.3.3,docutils,2.7.2,docutils[Unknown]<--m2r2[m2r2#0.3.3]<--
level(2),CanNotFind,magic_wormhole,0.12.0,cryptography,3.3.5,cryptography[Unknown]<--autobahn[autobahn#19.11.2]<--magic_wormhole[magic_wormhole#0.12.0]<--
level(2),DependencyConflict,manimgl,1.6.1,pillow,3.10.4,pillow[Unknown]<--moderngl_window[moderngl_window#2.4.4]<--manimgl[manimgl#1.6.1]<--#pillow[pillow#10.0.0]<--manimgl[manimgl#1.6.1]<--
level(2),DependencyConflict,manimgl,1.6.1,pillow,3.9.2,pillow[Unknown]<--moderngl_window[moderngl_window#2.4.4]<--manimgl[manimgl#1.6.1]<--#pillow[pillow#10.0.0]<--manimgl[manimgl#1.6.1]<--
level(2),DependencyConflict,manimgl,1.6.1,pillow,3.8.2,pillow[Unknown]<--moderngl_window[moderngl_window#2.4.4]<--manimgl[manimgl#1.6.1]<--#pillow[pillow#10.0.0]<--manimgl[manimgl#1.6.1]<--
level(1),CanNotFind,manimgl,1.6.1,manimpango,3.6.5,manimpango[Unknown]<--manimgl[manimgl#1.6.1]<--
level(1),CanNotFind,manimgl,1.6.1,rich,3.5.2,rich[Unknown]<--manimgl[manimgl#1.6.1]<--
level(1),CanNotFind,manimgl,1.6.1,moderngl_window,3.4.4,moderngl_window[Unknown]<--manimgl[manimgl#1.6.1]<--
level(1),CanNotFind,manimgl,1.6.1,moderngl_window,3.3.5,moderngl_window[Unknown]<--manimgl[manimgl#1.6.1]<--
level(1),CanNotFind,manimgl,1.6.1,moderngl_window,2.7.2,moderngl_window[Unknown]<--manimgl[manimgl#1.6.1]<--
level(1),CanNotFind,mapclassify,2.5.0,pandas,3.5.2,pandas[Unknown]<--mapclassify[mapclassify#2.5.0]<--
level(1),CanNotFind,mapclassify,2.5.0,pandas,3.4.4,pandas[Unknown]<--mapclassify[mapclassify#2.5.0]<--
level(1),CanNotFind,mapclassify,2.5.0,scipy,3.3.5,scipy[Unknown]<--mapclassify[mapclassify#2.5.0]<--
level(1),CanNotFind,mapclassify,2.5.0,pandas,2.7.2,pandas[Unknown]<--mapclassify[mapclassify#2.5.0]<--
level(3),DependencyConflict,masonite,4.6.1,typing_extensions,3.10.4,typing_extensions[Unknown]<--clikit[clikit#0.6.2]<--cleo[cleo#0.8.1]<--masonite[masonite#4.6.1]<--#typing_extensions[typing_extensions#4.7.1]<--exceptionite[exceptionite#2.2.5]<--masonite[masonite#4.6.1]<--
level(3),DependencyConflict,masonite,4.6.1,typing_extensions,3.9.2,typing_extensions[Unknown]<--clikit[clikit#0.6.2]<--cleo[cleo#0.8.1]<--masonite[masonite#4.6.1]<--#typing_extensions[typing_extensions#4.7.1]<--exceptionite[exceptionite#2.2.5]<--masonite[masonite#4.6.1]<--
level(3),DependencyConflict,masonite,4.6.1,typing_extensions,3.8.2,typing_extensions[Unknown]<--clikit[clikit#0.6.2]<--cleo[cleo#0.8.1]<--masonite[masonite#4.6.1]<--#typing_extensions[typing_extensions#4.7.1]<--exceptionite[exceptionite#2.2.5]<--masonite[masonite#4.6.1]<--
level(3),DependencyConflict,masonite,4.6.1,typing_extensions,3.7.2,typing_extensions[Unknown]<--clikit[clikit#0.6.2]<--cleo[cleo#0.8.1]<--masonite[masonite#4.6.1]<--#typing_extensions[typing_extensions#4.7.1]<--exceptionite[exceptionite#2.2.5]<--masonite[masonite#4.6.1]<--
level(3),DependencyConflict,masonite,4.6.1,typing_extensions,3.6.5,typing_extensions[Unknown]<--clikit[clikit#0.6.2]<--cleo[cleo#0.8.1]<--masonite[masonite#4.6.1]<--#typing_extensions[typing_extensions#4.1.1]<--exceptionite[exceptionite#2.2.5]<--masonite[masonite#4.6.1]<--
level(1),CanNotFind,masonite,4.6.1,bcrypt,3.5.2,bcrypt[Unknown]<--masonite[masonite#4.6.1]<--
level(1),CanNotFind,masonite,4.6.1,bcrypt,3.4.4,bcrypt[Unknown]<--masonite[masonite#4.6.1]<--
level(1),CanNotFind,masonite,4.6.1,pendulum,3.3.5,pendulum[Unknown]<--masonite[masonite#4.6.1]<--
level(1),CanNotFind,masonite,4.6.1,bcrypt,2.7.2,bcrypt[Unknown]<--masonite[masonite#4.6.1]<--
level(1),CanNotFind,matminer,0.9.0,pandas,3.7.2,pandas[Unknown]<--matminer[matminer#0.9.0]<--
level(1),CanNotFind,matminer,0.9.0,numpy,3.6.5,numpy[Unknown]<--matminer[matminer#0.9.0]<--
level(1),CanNotFind,matminer,0.9.0,numpy,3.5.2,numpy[Unknown]<--matminer[matminer#0.9.0]<--
level(1),CanNotFind,matminer,0.9.0,numpy,3.4.4,numpy[Unknown]<--matminer[matminer#0.9.0]<--
level(1),CanNotFind,matminer,0.9.0,numpy,3.3.5,numpy[Unknown]<--matminer[matminer#0.9.0]<--
level(1),CanNotFind,matminer,0.9.0,numpy,2.7.2,numpy[Unknown]<--matminer[matminer#0.9.0]<--
level(1),CanNotFind,matrix_client,0.4.0,requests,3.4.4,requests[Unknown]<--matrix_client[matrix_client#0.4.0]<--
level(1),CanNotFind,matrix_client,0.4.0,requests,3.3.5,requests[Unknown]<--matrix_client[matrix_client#0.4.0]<--
level(1),CanNotFind,mattermostdriver,7.3.2,websockets,3.5.2,websockets[Unknown]<--mattermostdriver[mattermostdriver#7.3.2]<--
level(1),CanNotFind,maya,0.6.1,pendulum,3.3.5,pendulum[Unknown]<--maya[maya#0.6.1]<--
level(1),CanNotFind,md2notion,2.4.1,notion,3.4.4,notion[Unknown]<--md2notion[md2notion#2.4.1]<--
level(1),CanNotFind,md2notion,2.4.1,notion,3.3.5,notion[Unknown]<--md2notion[md2notion#2.4.1]<--
level(1),CanNotFind,md2notion,2.4.1,mistletoe,2.7.2,mistletoe[Unknown]<--md2notion[md2notion#2.4.1]<--
level(1),CanNotFind,medcat,1.8.0,numpy,3.7.2,numpy[Unknown]<--medcat[medcat#1.8.0]<--
level(1),CanNotFind,medcat,1.8.0,numpy,3.6.5,numpy[Unknown]<--medcat[medcat#1.8.0]<--
level(1),CanNotFind,medcat,1.8.0,numpy,3.5.2,numpy[Unknown]<--medcat[medcat#1.8.0]<--
level(1),CanNotFind,medcat,1.8.0,numpy,3.4.4,numpy[Unknown]<--medcat[medcat#1.8.0]<--
level(1),CanNotFind,medcat,1.8.0,numpy,3.3.5,numpy[Unknown]<--medcat[medcat#1.8.0]<--
level(1),CanNotFind,medcat,1.8.0,numpy,2.7.2,numpy[Unknown]<--medcat[medcat#1.8.0]<--
level(2),DependencyConflict,mediapipe,0.10.2,numpy,3.6.5,numpy[Unknown]<--opencv_contrib_python[opencv_contrib_python#4.8.0.74]<--mediapipe[mediapipe#0.10.2]<--#numpy[numpy#1.19.5]<--mediapipe[mediapipe#0.10.2]<--
level(1),CanNotFind,mediapipe,0.10.2,attrs,3.3.5,attrs[Unknown]<--mediapipe[mediapipe#0.10.2]<--
level(1),CanNotFind,mediapipe,0.10.2,sounddevice,2.7.2,sounddevice[Unknown]<--mediapipe[mediapipe#0.10.2]<--
level(3),DependencyConflict,meraki,1.34.0,multidict,3.3.5,multidict[Unknown]<--yarl[yarl#1.2.0]<--aiohttp[aiohttp#2.3.1]<--meraki[meraki#1.34.0]<--#multidict[multidict#3.3.1]<--aiohttp[aiohttp#2.3.1]<--meraki[meraki#1.34.0]<--
level(3),DependencyConflict,meraki,1.34.0,multidict,2.7.2,multidict[Unknown]<--yarl[yarl#1.2.0]<--aiohttp[aiohttp#2.3.1]<--meraki[meraki#1.34.0]<--#multidict[multidict#3.3.1]<--aiohttp[aiohttp#2.3.1]<--meraki[meraki#1.34.0]<--
level(1),CanNotFind,messagebird,2.1.0,pyjwt,3.5.2,pyjwt[Unknown]<--messagebird[messagebird#2.1.0]<--
level(1),CanNotFind,messagebird,2.1.0,pyjwt,3.4.4,pyjwt[Unknown]<--messagebird[messagebird#2.1.0]<--
level(1),CanNotFind,messagebird,2.1.0,pyjwt,3.3.5,pyjwt[Unknown]<--messagebird[messagebird#2.1.0]<--
level(1),CanNotFind,messagebird,2.1.0,pyjwt,2.7.2,pyjwt[Unknown]<--messagebird[messagebird#2.1.0]<--
level(3),DependencyConflict,meta_package_manager,5.13.1,sphinx,3.10.4,sphinx[Unknown]<--furo[furo#2023.5.20]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--#sphinx[sphinx#5.3.0]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--
level(3),DependencyConflict,meta_package_manager,5.13.1,sphinx,3.9.2,sphinx[Unknown]<--furo[furo#2023.5.20]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--#sphinx[sphinx#5.3.0]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--
level(3),DependencyConflict,meta_package_manager,5.13.1,sphinx,3.8.2,sphinx[Unknown]<--furo[furo#2023.5.20]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--#sphinx[sphinx#5.3.0]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--
level(3),DependencyConflict,meta_package_manager,5.13.1,sphinx,3.7.2,sphinx[Unknown]<--furo[furo#2023.5.20]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--#sphinx[sphinx#5.3.0]<--click_extra[click_extra#3.10.0]<--meta_package_manager[meta_package_manager#5.13.1]<--
level(3),DependencyConflict,metaflow,2.9.10,urllib3,3.10.4,urllib3[Unknown]<--botocore[botocore#1.31.3]<--boto3[boto3#1.28.3]<--metaflow[metaflow#2.9.10]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--metaflow[metaflow#2.9.10]<--
level(3),DependencyConflict,metaflow,2.9.10,urllib3,3.9.2,urllib3[Unknown]<--botocore[botocore#1.31.3]<--boto3[boto3#1.28.3]<--metaflow[metaflow#2.9.10]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--metaflow[metaflow#2.9.10]<--
level(3),DependencyConflict,metaflow,2.9.10,urllib3,3.8.2,urllib3[Unknown]<--botocore[botocore#1.31.3]<--boto3[boto3#1.28.3]<--metaflow[metaflow#2.9.10]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--metaflow[metaflow#2.9.10]<--
level(3),DependencyConflict,metaflow,2.9.10,urllib3,3.7.2,urllib3[Unknown]<--botocore[botocore#1.31.3]<--boto3[boto3#1.28.3]<--metaflow[metaflow#2.9.10]<--#urllib3[urllib3#2.0.3]<--requests[requests#2.31.0]<--metaflow[metaflow#2.9.10]<--
level(2),DependencyConflict,mhcflurry,2.0.6,pyyaml,3.5.2,pyyaml[Unknown]<--mhcgnomes[mhcgnomes#1.8.6]<--mhcflurry[mhcflurry#2.0.6]<--#pyyaml[pyyaml#5.3.1]<--mhcflurry[mhcflurry#2.0.6]<--
level(2),DependencyConflict,mhcflurry,2.0.6,pyyaml,3.4.4,pyyaml[Unknown]<--mhcgnomes[mhcgnomes#1.8.6]<--mhcflurry[mhcflurry#2.0.6]<--#pyyaml[pyyaml#5.3.1]<--mhcflurry[mhcflurry#2.0.6]<--
level(2),DependencyConflict,mhcflurry,2.0.6,pyyaml,3.3.5,pyyaml[Unknown]<--mhcgnomes[mhcgnomes#1.8.6]<--mhcflurry[mhcflurry#2.0.6]<--#pyyaml[pyyaml#5.3.1]<--mhcflurry[mhcflurry#2.0.6]<--
level(1),CanNotFind,microprediction,1.2.0,numpy,3.7.2,numpy[Unknown]<--microprediction[microprediction#1.2.0]<--
level(1),CanNotFind,microprediction,1.2.0,numpy,3.6.5,numpy[Unknown]<--microprediction[microprediction#1.2.0]<--
level(1),CanNotFind,microprediction,1.2.0,numpy,3.5.2,numpy[Unknown]<--microprediction[microprediction#1.2.0]<--
level(1),CanNotFind,microprediction,1.2.0,numpy,3.4.4,numpy[Unknown]<--microprediction[microprediction#1.2.0]<--
level(1),CanNotFind,microprediction,1.2.0,numpy,3.3.5,numpy[Unknown]<--microprediction[microprediction#1.2.0]<--
level(1),CanNotFind,microprediction,1.2.0,numpy,2.7.2,numpy[Unknown]<--microprediction[microprediction#1.2.0]<--
level(2),CanNotFind,microsoft_bing_newssearch,1.0.0,azure_core,3.5.2,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_newssearch[microsoft_bing_newssearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_newssearch,1.0.0,azure_core,3.4.4,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_newssearch[microsoft_bing_newssearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_newssearch,1.0.0,azure_core,3.3.5,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_newssearch[microsoft_bing_newssearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_newssearch,1.0.0,azure_core,2.7.2,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_newssearch[microsoft_bing_newssearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_videosearch,1.0.0,azure_core,3.5.2,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_videosearch[microsoft_bing_videosearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_videosearch,1.0.0,azure_core,3.4.4,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_videosearch[microsoft_bing_videosearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_videosearch,1.0.0,azure_core,3.3.5,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_videosearch[microsoft_bing_videosearch#1.0.0]<--
level(2),CanNotFind,microsoft_bing_videosearch,1.0.0,azure_core,2.7.2,azure_core[Unknown]<--msrest[msrest#0.7.0]<--microsoft_bing_videosearch[microsoft_bing_videosearch#1.0.0]<--
level(1),CanNotFind,mkdocs_autolinks_plugin,0.7.0,mkdocs,3.5.2,mkdocs[Unknown]<--mkdocs_autolinks_plugin[mkdocs_autolinks_plugin#0.7.0]<--
level(1),CanNotFind,mkdocs_autolinks_plugin,0.7.0,mkdocs,3.4.4,mkdocs[Unknown]<--mkdocs_autolinks_plugin[mkdocs_autolinks_plugin#0.7.0]<--
level(2),DependencyConflict,mkdocs_autorefs,0.4.1,markdown,3.10.4,markdown[Unknown]<--mkdocs[mkdocs#1.4.3]<--mkdocs_autorefs[mkdocs_autorefs#0.4.1]<--#markdown[markdown#3.4.3]<--mkdocs_autorefs[mkdocs_autorefs#0.4.1]<--
level(2),DependencyConflict,mkdocs_autorefs,0.4.1,markdown,3.9.2,markdown[Unknown]<--mkdocs[mkdocs#1.4.3]<--mkdocs_autorefs[mkdocs_autorefs#0.4.1]<--#markdown[markdown#3.4.3]<--mkdocs_autorefs[mkdocs_autorefs#0.4.1]<--
level(2),DependencyConflict,mkdocs_autorefs,0.4.1,markdown,3.8.2,markdown[Unknown]<--mkdocs[mkdocs#1.4.3]<--mkdocs_autorefs[mkdocs_autorefs#0.4.1]<--#markdown[markdown#3.4.3]<--mkdocs_autorefs[mkdocs_autorefs#0.4.1]<--
